**************************************************
Checking constraint violation of RightStance:
***************************************
Constraint: timeDuration 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 9.95220731E-01 1.00000000E+00
***************************************
Constraint: intX 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.29006545E-06 1.00000000E-04
-1.00000000E-04 -6.82082300E-05 1.00000000E-04
-1.00000000E-04 -1.22293832E-04 1.00000000E-04
-1.00000000E-04 -2.42450656E-05 1.00000000E-04
-1.00000000E-04 -5.86413598E-06 1.00000000E-04
-1.00000000E-04 2.56942978E-06 1.00000000E-04
-1.00000000E-04 2.70175140E-06 1.00000000E-04
-1.00000000E-04 -2.14403214E-05 1.00000000E-04
-1.00000000E-04 1.31150987E-04 1.00000000E-04
-1.00000000E-04 1.40691946E-04 1.00000000E-04
-1.00000000E-04 3.07923065E-12 1.00000000E-04
-1.00000000E-04 -2.75063843E-12 1.00000000E-04
-1.00000000E-04 -3.32205006E-13 1.00000000E-04
-1.00000000E-04 -3.20998808E-04 1.00000000E-04
-1.00000000E-04 1.07075823E-04 1.00000000E-04
-1.00000000E-04 1.35515939E-04 1.00000000E-04
-1.00000000E-04 1.09297186E-04 1.00000000E-04
-1.00000000E-04 1.25444049E-05 1.00000000E-04
-1.00000000E-04 -3.24729962E-04 1.00000000E-04
-1.00000000E-04 -2.11759596E-06 1.00000000E-04
-1.00000000E-04 5.16120486E-06 1.00000000E-04
-1.00000000E-04 2.29853468E-05 1.00000000E-04
-1.00000000E-04 -1.09672421E-04 1.00000000E-04
-1.00000000E-04 -1.37740219E-04 1.00000000E-04
-1.00000000E-04 -2.66959951E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.62335685E-07 1.00000000E-04
-1.00000000E-04 2.80884931E-07 1.00000000E-04
-1.00000000E-04 -1.60100185E-06 1.00000000E-04
-1.00000000E-04 -1.35960047E-06 1.00000000E-04
-1.00000000E-04 -8.53249715E-06 1.00000000E-04
-1.00000000E-04 -1.48041742E-05 1.00000000E-04
-1.00000000E-04 9.91246641E-12 1.00000000E-04
-1.00000000E-04 -5.82753607E-12 1.00000000E-04
-1.00000000E-04 -4.12278184E-12 1.00000000E-04
-1.00000000E-04 -1.43461413E-05 1.00000000E-04
-1.00000000E-04 -8.11755202E-06 1.00000000E-04
-1.00000000E-04 6.91121947E-06 1.00000000E-04
-1.00000000E-04 -1.15497719E-05 1.00000000E-04
-1.00000000E-04 2.14436089E-05 1.00000000E-04
-1.00000000E-04 2.89475521E-05 1.00000000E-04
-1.00000000E-04 2.29083287E-08 1.00000000E-04
-1.00000000E-04 -1.00899033E-06 1.00000000E-04
-1.00000000E-04 1.33177056E-06 1.00000000E-04
-1.00000000E-04 7.69602787E-06 1.00000000E-04
-1.00000000E-04 1.51072153E-05 1.00000000E-04
-1.00000000E-04 1.84204352E-06 1.00000000E-04
-1.00000000E-04 -2.32065101E-06 1.00000000E-04
-1.00000000E-04 -1.05553146E-06 1.00000000E-04
-1.00000000E-04 3.00096921E-06 1.00000000E-04
-1.00000000E-04 -4.13051220E-06 1.00000000E-04
-1.00000000E-04 2.66353995E-05 1.00000000E-04
-1.00000000E-04 3.29491556E-05 1.00000000E-04
-1.00000000E-04 -2.64424486E-12 1.00000000E-04
-1.00000000E-04 4.53670062E-12 1.00000000E-04
-1.00000000E-04 -1.90228270E-12 1.00000000E-04
-1.00000000E-04 -1.37081377E-04 1.00000000E-04
-1.00000000E-04 3.47570625E-05 1.00000000E-04
-1.00000000E-04 7.59199104E-05 1.00000000E-04
-1.00000000E-04 1.70203103E-05 1.00000000E-04
-1.00000000E-04 4.85730450E-05 1.00000000E-04
-1.00000000E-04 -6.62014515E-05 1.00000000E-04
-1.00000000E-04 -6.85387697E-07 1.00000000E-04
-1.00000000E-04 6.82092840E-06 1.00000000E-04
-1.00000000E-04 4.65896754E-06 1.00000000E-04
-1.00000000E-04 -1.40527079E-05 1.00000000E-04
-1.00000000E-04 -3.20762169E-05 1.00000000E-04
-1.00000000E-04 -1.94080990E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.27957256E-08 1.00000000E-04
-1.00000000E-04 -1.65046637E-07 1.00000000E-04
-1.00000000E-04 -3.93250846E-07 1.00000000E-04
-1.00000000E-04 -1.32926398E-07 1.00000000E-04
-1.00000000E-04 -9.83765587E-06 1.00000000E-04
-1.00000000E-04 -9.23242276E-06 1.00000000E-04
-1.00000000E-04 6.52502967E-12 1.00000000E-04
-1.00000000E-04 -1.12063897E-11 1.00000000E-04
-1.00000000E-04 4.68599807E-12 1.00000000E-04
-1.00000000E-04 -2.06717799E-05 1.00000000E-04
-1.00000000E-04 -2.00442583E-06 1.00000000E-04
-1.00000000E-04 1.63729921E-05 1.00000000E-04
-1.00000000E-04 -1.35642678E-05 1.00000000E-04
-1.00000000E-04 1.83057239E-05 1.00000000E-04
-1.00000000E-04 2.67063540E-05 1.00000000E-04
-1.00000000E-04 -5.18407094E-08 1.00000000E-04
-1.00000000E-04 8.23673328E-07 1.00000000E-04
-1.00000000E-04 2.14097583E-07 1.00000000E-04
-1.00000000E-04 1.08615514E-05 1.00000000E-04
-1.00000000E-04 9.25121812E-06 1.00000000E-04
-1.00000000E-04 -1.84726273E-06 1.00000000E-04
-1.00000000E-04 -1.99006632E-06 1.00000000E-04
-1.00000000E-04 -1.52696961E-06 1.00000000E-04
-1.00000000E-04 5.66555393E-06 1.00000000E-04
-1.00000000E-04 1.18632440E-06 1.00000000E-04
-1.00000000E-04 9.82503773E-06 1.00000000E-04
-1.00000000E-04 2.50918123E-05 1.00000000E-04
-1.00000000E-04 -1.81064237E-12 1.00000000E-04
-1.00000000E-04 2.25191292E-12 1.00000000E-04
-1.00000000E-04 -4.40346061E-13 1.00000000E-04
-1.00000000E-04 -9.36449331E-05 1.00000000E-04
-1.00000000E-04 2.55077493E-05 1.00000000E-04
-1.00000000E-04 7.30212375E-05 1.00000000E-04
-1.00000000E-04 3.56719856E-06 1.00000000E-04
-1.00000000E-04 2.07112983E-05 1.00000000E-04
-1.00000000E-04 -3.44635900E-05 1.00000000E-04
-1.00000000E-04 -5.03982498E-07 1.00000000E-04
-1.00000000E-04 1.02929116E-05 1.00000000E-04
-1.00000000E-04 -6.35777459E-07 1.00000000E-04
-1.00000000E-04 3.58142176E-06 1.00000000E-04
-1.00000000E-04 -2.56345297E-05 1.00000000E-04
-1.00000000E-04 -2.36907890E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.49246711E-07 1.00000000E-04
-1.00000000E-04 -2.55562629E-07 1.00000000E-04
-1.00000000E-04 3.54257809E-07 1.00000000E-04
-1.00000000E-04 3.96673789E-07 1.00000000E-04
-1.00000000E-04 -8.16975106E-06 1.00000000E-04
-1.00000000E-04 -2.32590700E-06 1.00000000E-04
-1.00000000E-04 -2.58688773E-12 1.00000000E-04
-1.00000000E-04 6.54830951E-12 1.00000000E-04
-1.00000000E-04 -3.99946107E-12 1.00000000E-04
-1.00000000E-04 -2.22264111E-05 1.00000000E-04
-1.00000000E-04 2.60914511E-06 1.00000000E-04
-1.00000000E-04 1.99674154E-05 1.00000000E-04
-1.00000000E-04 -1.21634006E-05 1.00000000E-04
-1.00000000E-04 9.44660110E-06 1.00000000E-04
-1.00000000E-04 1.81525110E-05 1.00000000E-04
-1.00000000E-04 -1.19160289E-07 1.00000000E-04
-1.00000000E-04 1.60832939E-06 1.00000000E-04
-1.00000000E-04 -2.44399569E-07 1.00000000E-04
-1.00000000E-04 1.00169329E-05 1.00000000E-04
-1.00000000E-04 2.20781007E-06 1.00000000E-04
-1.00000000E-04 -3.45401733E-06 1.00000000E-04
-1.00000000E-04 -1.67125219E-06 1.00000000E-04
-1.00000000E-04 -7.30008849E-07 1.00000000E-04
-1.00000000E-04 6.06776319E-06 1.00000000E-04
-1.00000000E-04 2.55865597E-06 1.00000000E-04
-1.00000000E-04 5.22251468E-06 1.00000000E-04
-1.00000000E-04 2.45778145E-05 1.00000000E-04
-1.00000000E-04 -2.38114720E-12 1.00000000E-04
-1.00000000E-04 4.08947606E-12 1.00000000E-04
-1.00000000E-04 -1.71729149E-12 1.00000000E-04
-1.00000000E-04 -7.98815496E-05 1.00000000E-04
-1.00000000E-04 1.76975882E-05 1.00000000E-04
-1.00000000E-04 7.53394400E-05 1.00000000E-04
-1.00000000E-04 -4.30671129E-07 1.00000000E-04
-1.00000000E-04 -9.70451538E-06 1.00000000E-04
-1.00000000E-04 -2.67393035E-05 1.00000000E-04
-1.00000000E-04 -4.80814521E-07 1.00000000E-04
-1.00000000E-04 1.17674523E-05 1.00000000E-04
-1.00000000E-04 -2.06649430E-06 1.00000000E-04
-1.00000000E-04 8.71037555E-06 1.00000000E-04
-1.00000000E-04 -2.51356043E-05 1.00000000E-04
-1.00000000E-04 -2.56935187E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.92402539E-07 1.00000000E-04
-1.00000000E-04 6.21347699E-08 1.00000000E-04
-1.00000000E-04 -2.85518604E-07 1.00000000E-04
-1.00000000E-04 -6.13564380E-07 1.00000000E-04
-1.00000000E-04 7.34500260E-06 1.00000000E-04
-1.00000000E-04 -3.35812009E-06 1.00000000E-04
-1.00000000E-04 1.14154179E-12 1.00000000E-04
-1.00000000E-04 -5.35228105E-12 1.00000000E-04
-1.00000000E-04 4.21320030E-12 1.00000000E-04
-1.00000000E-04 2.12145173E-05 1.00000000E-04
-1.00000000E-04 -6.51520114E-06 1.00000000E-04
-1.00000000E-04 -2.05897285E-05 1.00000000E-04
-1.00000000E-04 1.17890961E-05 1.00000000E-04
-1.00000000E-04 3.52671364E-06 1.00000000E-04
-1.00000000E-04 -1.23890248E-05 1.00000000E-04
-1.00000000E-04 1.75443397E-07 1.00000000E-04
-1.00000000E-04 -1.65527787E-06 1.00000000E-04
-1.00000000E-04 4.33503624E-07 1.00000000E-04
-1.00000000E-04 -9.15667461E-06 1.00000000E-04
-1.00000000E-04 3.35558525E-06 1.00000000E-04
-1.00000000E-04 3.46705663E-06 1.00000000E-04
-1.00000000E-04 -1.37046608E-06 1.00000000E-04
-1.00000000E-04 1.91877040E-08 1.00000000E-04
-1.00000000E-04 5.29247174E-06 1.00000000E-04
-1.00000000E-04 2.76630410E-06 1.00000000E-04
-1.00000000E-04 5.36124206E-06 1.00000000E-04
-1.00000000E-04 2.66451300E-05 1.00000000E-04
-1.00000000E-04 7.77119277E-12 1.00000000E-04
-1.00000000E-04 -1.15844886E-11 1.00000000E-04
-1.00000000E-04 3.81437099E-12 1.00000000E-04
-1.00000000E-04 -7.34958232E-05 1.00000000E-04
-1.00000000E-04 1.70962277E-05 1.00000000E-04
-1.00000000E-04 7.38942227E-05 1.00000000E-04
-1.00000000E-04 1.74028847E-07 1.00000000E-04
-1.00000000E-04 -3.32953944E-05 1.00000000E-04
-1.00000000E-04 -2.86809275E-05 1.00000000E-04
-1.00000000E-04 -4.78841334E-07 1.00000000E-04
-1.00000000E-04 1.19734719E-05 1.00000000E-04
-1.00000000E-04 -2.34796013E-06 1.00000000E-04
-1.00000000E-04 8.39848366E-06 1.00000000E-04
-1.00000000E-04 -2.67521583E-05 1.00000000E-04
-1.00000000E-04 -2.57317421E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.96834368E-07 1.00000000E-04
-1.00000000E-04 1.04655093E-07 1.00000000E-04
-1.00000000E-04 4.71510580E-08 1.00000000E-04
-1.00000000E-04 -4.15639308E-07 1.00000000E-04
-1.00000000E-04 5.02877659E-06 1.00000000E-04
-1.00000000E-04 -6.40927164E-06 1.00000000E-04
-1.00000000E-04 -9.57012137E-12 1.00000000E-04
-1.00000000E-04 5.50312967E-12 1.00000000E-04
-1.00000000E-04 4.12401836E-12 1.00000000E-04
-1.00000000E-04 1.16108946E-05 1.00000000E-04
-1.00000000E-04 -8.80580892E-06 1.00000000E-04
-1.00000000E-04 -1.10173790E-05 1.00000000E-04
-1.00000000E-04 8.69020156E-06 1.00000000E-04
-1.00000000E-04 6.43052528E-06 1.00000000E-04
-1.00000000E-04 -5.48301780E-06 1.00000000E-04
-1.00000000E-04 1.62529679E-07 1.00000000E-04
-1.00000000E-04 -2.83561003E-07 1.00000000E-04
-1.00000000E-04 2.51118454E-07 1.00000000E-04
-1.00000000E-04 -5.32928757E-06 1.00000000E-04
-1.00000000E-04 6.41855563E-06 1.00000000E-04
-1.00000000E-04 5.84435438E-07 1.00000000E-04
-1.00000000E-04 -9.64292216E-07 1.00000000E-04
-1.00000000E-04 1.72209942E-07 1.00000000E-04
-1.00000000E-04 4.51893894E-06 1.00000000E-04
-1.00000000E-04 2.75568899E-06 1.00000000E-04
-1.00000000E-04 5.14818029E-06 1.00000000E-04
-1.00000000E-04 2.65953224E-05 1.00000000E-04
-1.00000000E-04 1.96549674E-12 1.00000000E-04
-1.00000000E-04 -2.88621195E-12 1.00000000E-04
-1.00000000E-04 9.23061074E-13 1.00000000E-04
-1.00000000E-04 -7.34057976E-05 1.00000000E-04
-1.00000000E-04 2.12642618E-05 1.00000000E-04
-1.00000000E-04 7.34088896E-05 1.00000000E-04
-1.00000000E-04 5.52313855E-08 1.00000000E-04
-1.00000000E-04 -3.99594543E-05 1.00000000E-04
-1.00000000E-04 -2.81710382E-05 1.00000000E-04
-1.00000000E-04 -4.74011194E-07 1.00000000E-04
-1.00000000E-04 1.19767985E-05 1.00000000E-04
-1.00000000E-04 -2.34644767E-06 1.00000000E-04
-1.00000000E-04 8.46037000E-06 1.00000000E-04
-1.00000000E-04 -2.64613481E-05 1.00000000E-04
-1.00000000E-04 -2.55869937E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.81168296E-07 1.00000000E-04
-1.00000000E-04 1.21140915E-07 1.00000000E-04
-1.00000000E-04 6.59539049E-07 1.00000000E-04
-1.00000000E-04 -5.96109972E-08 1.00000000E-04
-1.00000000E-04 3.44189959E-06 1.00000000E-04
-1.00000000E-04 -6.80475942E-06 1.00000000E-04
-1.00000000E-04 -9.44499941E-12 1.00000000E-04
-1.00000000E-04 1.69446731E-11 1.00000000E-04
-1.00000000E-04 -7.53862272E-12 1.00000000E-04
-1.00000000E-04 -1.81130951E-06 1.00000000E-04
-1.00000000E-04 -8.43828289E-06 1.00000000E-04
-1.00000000E-04 2.17169359E-06 1.00000000E-04
-1.00000000E-04 6.01906137E-06 1.00000000E-04
-1.00000000E-04 4.84395711E-06 1.00000000E-04
-1.00000000E-04 -1.83468801E-06 1.00000000E-04
-1.00000000E-04 1.14489240E-07 1.00000000E-04
-1.00000000E-04 1.67070646E-06 1.00000000E-04
-1.00000000E-04 -5.81041308E-08 1.00000000E-04
-1.00000000E-04 -1.55042523E-06 1.00000000E-04
-1.00000000E-04 6.86247601E-06 1.00000000E-04
-1.00000000E-04 -3.56159806E-06 1.00000000E-04
-1.00000000E-04 -4.27323737E-07 1.00000000E-04
-1.00000000E-04 -1.52677476E-07 1.00000000E-04
-1.00000000E-04 4.15856412E-06 1.00000000E-04
-1.00000000E-04 2.76076922E-06 1.00000000E-04
-1.00000000E-04 5.09022531E-06 1.00000000E-04
-1.00000000E-04 2.60826362E-05 1.00000000E-04
-1.00000000E-04 -4.04051814E-13 1.00000000E-04
-1.00000000E-04 6.25158898E-13 1.00000000E-04
-1.00000000E-04 -2.19126678E-13 1.00000000E-04
-1.00000000E-04 -7.51953480E-05 1.00000000E-04
-1.00000000E-04 2.57061518E-05 1.00000000E-04
-1.00000000E-04 7.30902514E-05 1.00000000E-04
-1.00000000E-04 2.94789283E-08 1.00000000E-04
-1.00000000E-04 -2.86011371E-05 1.00000000E-04
-1.00000000E-04 -2.78845314E-05 1.00000000E-04
-1.00000000E-04 -4.71070727E-07 1.00000000E-04
-1.00000000E-04 1.19385467E-05 1.00000000E-04
-1.00000000E-04 -2.30730808E-06 1.00000000E-04
-1.00000000E-04 8.41808355E-06 1.00000000E-04
-1.00000000E-04 -2.61925029E-05 1.00000000E-04
-1.00000000E-04 -2.54497671E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.40754693E-07 1.00000000E-04
-1.00000000E-04 7.22157326E-08 1.00000000E-04
-1.00000000E-04 1.60022592E-06 1.00000000E-04
-1.00000000E-04 3.82702056E-07 1.00000000E-04
-1.00000000E-04 2.42384635E-06 1.00000000E-04
-1.00000000E-04 -5.27080881E-06 1.00000000E-04
-1.00000000E-04 -1.16299966E-11 1.00000000E-04
-1.00000000E-04 1.85202852E-11 1.00000000E-04
-1.00000000E-04 -6.94830209E-12 1.00000000E-04
-1.00000000E-04 -1.66613293E-05 1.00000000E-04
-1.00000000E-04 -6.70195240E-06 1.00000000E-04
-1.00000000E-04 1.69802522E-05 1.00000000E-04
-1.00000000E-04 3.76221303E-06 1.00000000E-04
-1.00000000E-04 3.71756392E-07 1.00000000E-04
-1.00000000E-04 -6.66759189E-07 1.00000000E-04
-1.00000000E-04 4.42970324E-08 1.00000000E-04
-1.00000000E-04 3.89298934E-06 1.00000000E-04
-1.00000000E-04 -4.40280677E-07 1.00000000E-04
-1.00000000E-04 1.97050290E-06 1.00000000E-04
-1.00000000E-04 5.38744118E-06 1.00000000E-04
-1.00000000E-04 -8.28667849E-06 1.00000000E-04
-1.00000000E-04 2.17661651E-07 1.00000000E-04
-1.00000000E-04 -5.55325221E-07 1.00000000E-04
-1.00000000E-04 3.28935090E-06 1.00000000E-04
-1.00000000E-04 2.83908641E-06 1.00000000E-04
-1.00000000E-04 5.05598803E-06 1.00000000E-04
-1.00000000E-04 2.50254565E-05 1.00000000E-04
-1.00000000E-04 -4.24041528E-12 1.00000000E-04
-1.00000000E-04 7.33201358E-12 1.00000000E-04
-1.00000000E-04 -3.11582679E-12 1.00000000E-04
-1.00000000E-04 -7.87327700E-05 1.00000000E-04
-1.00000000E-04 2.97888816E-05 1.00000000E-04
-1.00000000E-04 7.30060749E-05 1.00000000E-04
-1.00000000E-04 1.64984521E-09 1.00000000E-04
-1.00000000E-04 6.02412322E-06 1.00000000E-04
-1.00000000E-04 -2.76691330E-05 1.00000000E-04
-1.00000000E-04 -4.69474367E-07 1.00000000E-04
-1.00000000E-04 1.19231267E-05 1.00000000E-04
-1.00000000E-04 -2.28008517E-06 1.00000000E-04
-1.00000000E-04 8.41375471E-06 1.00000000E-04
-1.00000000E-04 -2.59901033E-05 1.00000000E-04
-1.00000000E-04 -2.53961706E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.06113651E-07 1.00000000E-04
-1.00000000E-04 -3.34505473E-08 1.00000000E-04
-1.00000000E-04 2.96500676E-06 1.00000000E-04
-1.00000000E-04 8.22618714E-07 1.00000000E-04
-1.00000000E-04 1.84001742E-06 1.00000000E-04
-1.00000000E-04 -2.53863595E-06 1.00000000E-04
-1.00000000E-04 -4.61955079E-13 1.00000000E-04
-1.00000000E-04 -4.36505618E-12 1.00000000E-04
-1.00000000E-04 4.86047504E-12 1.00000000E-04
-1.00000000E-04 -3.02994685E-05 1.00000000E-04
-1.00000000E-04 -2.13730338E-06 1.00000000E-04
-1.00000000E-04 3.14035265E-05 1.00000000E-04
-1.00000000E-04 1.92183696E-06 1.00000000E-04
-1.00000000E-04 -4.39375665E-06 1.00000000E-04
-1.00000000E-04 -1.23550862E-06 1.00000000E-04
-1.00000000E-04 -3.52081938E-08 1.00000000E-04
-1.00000000E-04 6.06146846E-06 1.00000000E-04
-1.00000000E-04 -8.33581747E-07 1.00000000E-04
-1.00000000E-04 4.99702758E-06 1.00000000E-04
-1.00000000E-04 2.69533682E-06 1.00000000E-04
-1.00000000E-04 -1.28956465E-05 1.00000000E-04
-1.00000000E-04 4.88888635E-07 1.00000000E-04
-1.00000000E-04 -6.55330768E-07 1.00000000E-04
-1.00000000E-04 -7.50104059E-07 1.00000000E-04
-1.00000000E-04 3.11701519E-06 1.00000000E-04
-1.00000000E-04 5.02107577E-06 1.00000000E-04
-1.00000000E-04 2.33053026E-05 1.00000000E-04
-1.00000000E-04 8.84169324E-13 1.00000000E-04
-1.00000000E-04 -9.71395696E-13 1.00000000E-04
-1.00000000E-04 9.14582238E-14 1.00000000E-04
-1.00000000E-04 -8.86762929E-05 1.00000000E-04
-1.00000000E-04 3.32095832E-05 1.00000000E-04
-1.00000000E-04 7.31743429E-05 1.00000000E-04
-1.00000000E-04 -3.20892896E-08 1.00000000E-04
-1.00000000E-04 6.95883803E-05 1.00000000E-04
-1.00000000E-04 -2.75211015E-05 1.00000000E-04
-1.00000000E-04 -4.69294847E-07 1.00000000E-04
-1.00000000E-04 1.19409485E-05 1.00000000E-04
-1.00000000E-04 -2.27001631E-06 1.00000000E-04
-1.00000000E-04 8.46770236E-06 1.00000000E-04
-1.00000000E-04 -2.58738128E-05 1.00000000E-04
-1.00000000E-04 -2.54391465E-05 1.00000000E-04
***************************************
Constraint: intXdot 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.78326305E-06 1.00000000E-04
-1.00000000E-04 8.64180358E-07 1.00000000E-04
-1.00000000E-04 -1.80686435E-05 1.00000000E-04
-1.00000000E-04 -1.29556572E-05 1.00000000E-04
-1.00000000E-04 -1.30192313E-05 1.00000000E-04
-1.00000000E-04 -1.03628220E-05 1.00000000E-04
-1.00000000E-04 1.47858048E-11 1.00000000E-04
-1.00000000E-04 -1.31718077E-11 1.00000000E-04
-1.00000000E-04 -1.63889850E-12 1.00000000E-04
-1.00000000E-04 4.40188568E-04 1.00000000E-04
-1.00000000E-04 -2.04952430E-06 1.00000000E-04
-1.00000000E-04 -4.10669027E-04 1.00000000E-04
-1.00000000E-04 -9.76054611E-07 1.00000000E-04
-1.00000000E-04 -1.05180637E-04 1.00000000E-04
-1.00000000E-04 2.98553340E-05 1.00000000E-04
-1.00000000E-04 1.18064003E-06 1.00000000E-04
-1.00000000E-04 -7.30818170E-05 1.00000000E-04
-1.00000000E-04 1.11646960E-05 1.00000000E-04
-1.00000000E-04 -6.94702799E-05 1.00000000E-04
-1.00000000E-04 1.39508046E-05 1.00000000E-04
-1.00000000E-04 1.55596166E-04 1.00000000E-04
-1.00000000E-04 1.90434147E-06 1.00000000E-04
-1.00000000E-04 -8.75421973E-07 1.00000000E-04
-1.00000000E-04 -1.57081608E-06 1.00000000E-04
-1.00000000E-04 1.06939067E-05 1.00000000E-04
-1.00000000E-04 1.21413611E-05 1.00000000E-04
-1.00000000E-04 2.47991244E-05 1.00000000E-04
-1.00000000E-04 4.09636692E-12 1.00000000E-04
-1.00000000E-04 -6.24005542E-12 1.00000000E-04
-1.00000000E-04 2.15351633E-12 1.00000000E-04
-1.00000000E-04 -3.47941557E-04 1.00000000E-04
-1.00000000E-04 -7.39829343E-06 1.00000000E-04
-1.00000000E-04 2.92839414E-04 1.00000000E-04
-1.00000000E-04 1.13320722E-06 1.00000000E-04
-1.00000000E-04 2.10820761E-04 1.00000000E-04
-1.00000000E-04 -4.26513258E-05 1.00000000E-04
-1.00000000E-04 -1.07756729E-06 1.00000000E-04
-1.00000000E-04 5.11505864E-05 1.00000000E-04
-1.00000000E-04 -8.22279315E-06 1.00000000E-04
-1.00000000E-04 4.56600141E-05 1.00000000E-04
-1.00000000E-04 -3.16027517E-05 1.00000000E-04
-1.00000000E-04 -1.09026427E-04 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.10542736E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 3.46389584E-14 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 -8.88178420E-15 1.00000000E-04
-1.00000000E-04 -2.66453526E-15 1.00000000E-04
-1.00000000E-04 -1.33226763E-15 1.00000000E-04
-1.00000000E-04 2.22044605E-15 1.00000000E-04
-1.00000000E-04 -3.46944695E-16 1.00000000E-04
-1.00000000E-04 -1.11022302E-16 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 3.33066907E-16 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 -4.44089210E-16 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 1.42108547E-14 1.00000000E-04
-1.00000000E-04 -3.55271368E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.95199456E-04 1.00000000E-04
-1.00000000E-04 -1.81556342E-04 1.00000000E-04
-1.00000000E-04 -3.14526586E-04 1.00000000E-04
-1.00000000E-04 1.96474259E-04 1.00000000E-04
-1.00000000E-04 -8.12723561E-05 1.00000000E-04
-1.00000000E-04 -2.41350159E-04 1.00000000E-04
-1.00000000E-04 -2.00345722E-05 1.00000000E-04
-1.00000000E-04 -2.00279846E-05 1.00000000E-04
-1.00000000E-04 -1.99649039E-05 1.00000000E-04
-1.00000000E-04 -2.29041954E-06 1.00000000E-04
-1.00000000E-04 -2.51936600E-06 1.00000000E-04
-1.00000000E-04 -1.06163123E-04 1.00000000E-04
-1.00000000E-04 1.84078230E-04 1.00000000E-04
-1.00000000E-04 2.65670187E-05 1.00000000E-04
-1.00000000E-04 1.83660816E-04 1.00000000E-04
-1.00000000E-04 1.34930076E-08 1.00000000E-04
