========================================================
Phase: 1
========================================================
--------------------------------------------------------
Constraint: dynamics
--------------------------------------------------------
*************
Node: 1 
*************
          cl           yc           cu
-1.00000000E-05 -1.31017182E-03 1.00000000E-05
-1.00000000E-05 -1.34921318E-03 1.00000000E-05
-1.00000000E-05 -2.27731377E-03 1.00000000E-05
-1.00000000E-05 2.67409057E-16 1.00000000E-05
-1.00000000E-05 4.79333283E-17 1.00000000E-05
-1.00000000E-05 1.69525724E-16 1.00000000E-05
-1.00000000E-05 3.16739944E-04 1.00000000E-05
-1.00000000E-05 -2.83891394E-03 1.00000000E-05
-1.00000000E-05 7.09869100E-04 1.00000000E-05
-1.00000000E-05 -1.99933187E-03 1.00000000E-05
-1.00000000E-05 3.17573900E-03 1.00000000E-05
-1.00000000E-05 -1.37381954E-02 1.00000000E-05
-1.00000000E-05 1.80490780E-04 1.00000000E-05
-1.00000000E-05 1.03396756E-03 1.00000000E-05
-1.00000000E-05 1.10877286E-03 1.00000000E-05
-1.00000000E-05 -1.61351068E-02 1.00000000E-05
-1.00000000E-05 2.49764216E-03 1.00000000E-05
-1.00000000E-05 8.88368443E-03 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 -1.02203059E-02 1.00000000E-05
-1.00000000E-05 2.07993178E-04 1.00000000E-05
-1.00000000E-05 1.02693943E-03 1.00000000E-05
-1.00000000E-05 -1.50098155E-03 1.00000000E-05
-1.00000000E-05 -2.52316083E-03 1.00000000E-05
-1.00000000E-05 -2.01361272E-03 1.00000000E-05
-1.00000000E-05 3.12253306E-16 1.00000000E-05
-1.00000000E-05 -1.07937901E-16 1.00000000E-05
-1.00000000E-05 1.53580492E-16 1.00000000E-05
-1.00000000E-05 4.03474705E-04 1.00000000E-05
-1.00000000E-05 -1.51076012E-02 1.00000000E-05
-1.00000000E-05 7.39782693E-04 1.00000000E-05
-1.00000000E-05 -4.89177467E-03 1.00000000E-05
-1.00000000E-05 3.20276806E-03 1.00000000E-05
-1.00000000E-05 -5.02153397E-03 1.00000000E-05
-1.00000000E-05 2.63837212E-04 1.00000000E-05
-1.00000000E-05 1.67845268E-04 1.00000000E-05
-1.00000000E-05 1.21519110E-03 1.00000000E-05
-1.00000000E-05 -1.17545382E-02 1.00000000E-05
-1.00000000E-05 2.25271116E-03 1.00000000E-05
-1.00000000E-05 3.41789726E-03 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 -1.02310918E-02 1.00000000E-05
-1.00000000E-05 2.60373587E-04 1.00000000E-05
-1.00000000E-05 6.85115035E-04 1.00000000E-05
-1.00000000E-05 -1.58382559E-03 1.00000000E-05
-1.00000000E-05 -3.80658703E-03 1.00000000E-05
-1.00000000E-05 -1.61555705E-03 1.00000000E-05
-1.00000000E-05 3.39658339E-16 1.00000000E-05
-1.00000000E-05 -1.59904975E-16 1.00000000E-05
-1.00000000E-05 1.62540204E-16 1.00000000E-05
-1.00000000E-05 4.91469498E-04 1.00000000E-05
-1.00000000E-05 -2.83043856E-02 1.00000000E-05
-1.00000000E-05 6.77369873E-04 1.00000000E-05
-1.00000000E-05 -8.33331920E-03 1.00000000E-05
-1.00000000E-05 3.11807508E-03 1.00000000E-05
-1.00000000E-05 4.80438573E-03 1.00000000E-05
-1.00000000E-05 3.28955544E-04 1.00000000E-05
-1.00000000E-05 -1.09553339E-03 1.00000000E-05
-1.00000000E-05 1.23212971E-03 1.00000000E-05
-1.00000000E-05 -6.70920418E-03 1.00000000E-05
-1.00000000E-05 1.86278331E-03 1.00000000E-05
-1.00000000E-05 -2.96122273E-03 1.00000000E-05
*************
Node: 20 
*************
          cl           yc           cu
-1.00000000E-05 -1.02738159E-02 1.00000000E-05
-1.00000000E-05 2.76477652E-04 1.00000000E-05
-1.00000000E-05 2.93749180E-04 1.00000000E-05
-1.00000000E-05 -1.51907448E-03 1.00000000E-05
-1.00000000E-05 -5.01633525E-03 1.00000000E-05
-1.00000000E-05 -1.10697501E-03 1.00000000E-05
-1.00000000E-05 3.06522412E-16 1.00000000E-05
-1.00000000E-05 -1.48788677E-16 1.00000000E-05
-1.00000000E-05 1.57927508E-16 1.00000000E-05
-1.00000000E-05 5.53735438E-04 1.00000000E-05
-1.00000000E-05 -3.84836701E-02 1.00000000E-05
-1.00000000E-05 5.43383533E-04 1.00000000E-05
-1.00000000E-05 -1.16256926E-02 1.00000000E-05
-1.00000000E-05 2.83515209E-03 1.00000000E-05
-1.00000000E-05 1.36402020E-02 1.00000000E-05
-1.00000000E-05 3.48822655E-04 1.00000000E-05
-1.00000000E-05 -2.74825250E-03 1.00000000E-05
-1.00000000E-05 1.14754576E-03 1.00000000E-05
-1.00000000E-05 -1.64729165E-03 1.00000000E-05
-1.00000000E-05 1.34745764E-03 1.00000000E-05
-1.00000000E-05 -9.44165728E-03 1.00000000E-05
--------------------------------------------------------
Constraint: intVel
--------------------------------------------------------
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 2.36214526E-03 1.00000000E-05
-1.00000000E-05 -1.18514228E-02 1.00000000E-05
-1.00000000E-05 1.15726771E-02 1.00000000E-05
-1.00000000E-05 -4.04712213E-02 1.00000000E-05
-1.00000000E-05 1.81139089E-03 1.00000000E-05
-1.00000000E-05 -3.95772020E-03 1.00000000E-05
-1.00000000E-05 -6.37534956E-15 1.00000000E-05
-1.00000000E-05 4.28557524E-15 1.00000000E-05
-1.00000000E-05 -7.68627077E-15 1.00000000E-05
-1.00000000E-05 -1.10669851E-03 1.00000000E-05
-1.00000000E-05 2.22641989E+00 1.00000000E-05
-1.00000000E-05 8.01883188E-02 1.00000000E-05
-1.00000000E-05 4.11290618E-01 1.00000000E-05
-1.00000000E-05 -3.23019332E-02 1.00000000E-05
-1.00000000E-05 -1.10057058E+00 1.00000000E-05
-1.00000000E-05 -1.44079113E-02 1.00000000E-05
-1.00000000E-05 7.13348038E-03 1.00000000E-05
-1.00000000E-05 5.33714370E-02 1.00000000E-05
-1.00000000E-05 8.76603585E-03 1.00000000E-05
-1.00000000E-05 1.67409476E-02 1.00000000E-05
-1.00000000E-05 -1.67403512E-02 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 2.92257209E-03 1.00000000E-05
-1.00000000E-05 -6.29743304E-03 1.00000000E-05
-1.00000000E-05 1.20865852E-02 1.00000000E-05
-1.00000000E-05 -3.19556192E-02 1.00000000E-05
-1.00000000E-05 -4.50617753E-04 1.00000000E-05
-1.00000000E-05 -3.24080095E-03 1.00000000E-05
-1.00000000E-05 5.93317369E-15 1.00000000E-05
-1.00000000E-05 3.11284119E-15 1.00000000E-05
-1.00000000E-05 -7.28162259E-15 1.00000000E-05
-1.00000000E-05 -4.62006029E-03 1.00000000E-05
-1.00000000E-05 1.37700985E+00 1.00000000E-05
-1.00000000E-05 5.48720315E-02 1.00000000E-05
-1.00000000E-05 3.39493593E-01 1.00000000E-05
-1.00000000E-05 -1.84032129E-02 1.00000000E-05
-1.00000000E-05 -8.01969642E-01 1.00000000E-05
-1.00000000E-05 -7.66576073E-03 1.00000000E-05
-1.00000000E-05 1.13086092E-02 1.00000000E-05
-1.00000000E-05 3.85815506E-02 1.00000000E-05
-1.00000000E-05 2.85699045E-02 1.00000000E-05
-1.00000000E-05 1.22677433E-02 1.00000000E-05
-1.00000000E-05 -4.87246916E-02 1.00000000E-05
*************
Node: 6 
*************
          cl           yc           cu
-1.00000000E-05 3.00292453E-03 1.00000000E-05
-1.00000000E-05 -2.61010786E-03 1.00000000E-05
-1.00000000E-05 1.01799999E-02 1.00000000E-05
-1.00000000E-05 -2.62426211E-02 1.00000000E-05
-1.00000000E-05 -8.66440116E-03 1.00000000E-05
-1.00000000E-05 -2.12674234E-03 1.00000000E-05
-1.00000000E-05 -1.69066076E-15 1.00000000E-05
-1.00000000E-05 5.39980070E-15 1.00000000E-05
-1.00000000E-05 -3.94460570E-15 1.00000000E-05
-1.00000000E-05 -2.70694918E-03 1.00000000E-05
-1.00000000E-05 7.80306026E-01 1.00000000E-05
-1.00000000E-05 3.83398503E-02 1.00000000E-05
-1.00000000E-05 1.96601482E-01 1.00000000E-05
-1.00000000E-05 -1.02596064E-02 1.00000000E-05
-1.00000000E-05 -4.39762287E-01 1.00000000E-05
-1.00000000E-05 -3.19496012E-03 1.00000000E-05
-1.00000000E-05 8.21222534E-03 1.00000000E-05
-1.00000000E-05 2.87334860E-02 1.00000000E-05
-1.00000000E-05 5.47718596E-02 1.00000000E-05
-1.00000000E-05 8.55200842E-03 1.00000000E-05
-1.00000000E-05 -8.01961769E-02 1.00000000E-05
*************
Node: 8 
*************
          cl           yc           cu
-1.00000000E-05 2.78514982E-03 1.00000000E-05
-1.00000000E-05 1.69896332E-04 1.00000000E-05
-1.00000000E-05 6.39787879E-03 1.00000000E-05
-1.00000000E-05 -2.14968646E-02 1.00000000E-05
-1.00000000E-05 -2.03562334E-02 1.00000000E-05
-1.00000000E-05 -3.74804774E-04 1.00000000E-05
-1.00000000E-05 2.71460625E-15 1.00000000E-05
-1.00000000E-05 1.02859279E-15 1.00000000E-05
-1.00000000E-05 4.81734503E-15 1.00000000E-05
-1.00000000E-05 9.38013980E-05 1.00000000E-05
-1.00000000E-05 2.87184191E-01 1.00000000E-05
-1.00000000E-05 2.52386644E-02 1.00000000E-05
-1.00000000E-05 6.21093017E-02 1.00000000E-05
-1.00000000E-05 -3.94433501E-03 1.00000000E-05
-1.00000000E-05 -1.11264909E-01 1.00000000E-05
-1.00000000E-05 1.89344115E-04 1.00000000E-05
-1.00000000E-05 6.61109040E-04 1.00000000E-05
-1.00000000E-05 2.08824953E-02 1.00000000E-05
-1.00000000E-05 8.71723316E-02 1.00000000E-05
-1.00000000E-05 4.67631545E-03 1.00000000E-05
-1.00000000E-05 -1.15676129E-01 1.00000000E-05
*************
Node: 10 
*************
          cl           yc           cu
-1.00000000E-05 2.37590589E-03 1.00000000E-05
-1.00000000E-05 1.86288216E-03 1.00000000E-05
-1.00000000E-05 1.89479619E-03 1.00000000E-05
-1.00000000E-05 -1.77734548E-02 1.00000000E-05
-1.00000000E-05 -3.14601578E-02 1.00000000E-05
-1.00000000E-05 1.88343011E-03 1.00000000E-05
-1.00000000E-05 1.51973099E-15 1.00000000E-05
-1.00000000E-05 2.48431310E-15 1.00000000E-05
-1.00000000E-05 -1.46642910E-14 1.00000000E-05
-1.00000000E-05 2.06574761E-03 1.00000000E-05
-1.00000000E-05 -6.18697045E-02 1.00000000E-05
-1.00000000E-05 1.60936880E-02 1.00000000E-05
-1.00000000E-05 -2.36268018E-02 1.00000000E-05
-1.00000000E-05 2.18934989E-04 1.00000000E-05
-1.00000000E-05 1.07049589E-01 1.00000000E-05
-1.00000000E-05 2.27188442E-03 1.00000000E-05
-1.00000000E-05 -8.45051506E-03 1.00000000E-05
-1.00000000E-05 1.52647056E-02 1.00000000E-05
-1.00000000E-05 1.18286287E-01 1.00000000E-05
-1.00000000E-05 9.50338314E-04 1.00000000E-05
-1.00000000E-05 -1.49591430E-01 1.00000000E-05
*************
Node: 12 
*************
          cl           yc           cu
-1.00000000E-05 1.78297666E-03 1.00000000E-05
-1.00000000E-05 2.79259716E-03 1.00000000E-05
-1.00000000E-05 -3.07724517E-03 1.00000000E-05
-1.00000000E-05 -1.41415666E-02 1.00000000E-05
-1.00000000E-05 -4.09067583E-02 1.00000000E-05
-1.00000000E-05 4.91216208E-03 1.00000000E-05
-1.00000000E-05 -1.04148384E-14 1.00000000E-05
-1.00000000E-05 -1.04236878E-15 1.00000000E-05
-1.00000000E-05 -3.44718558E-15 1.00000000E-05
-1.00000000E-05 3.16568920E-03 1.00000000E-05
-1.00000000E-05 -3.17398009E-01 1.00000000E-05
-1.00000000E-05 9.01431335E-03 1.00000000E-05
-1.00000000E-05 -7.70310306E-02 1.00000000E-05
-1.00000000E-05 2.54494895E-03 1.00000000E-05
-1.00000000E-05 2.51536967E-01 1.00000000E-05
-1.00000000E-05 3.43783521E-03 1.00000000E-05
-1.00000000E-05 -1.87043324E-02 1.00000000E-05
-1.00000000E-05 1.05872648E-02 1.00000000E-05
-1.00000000E-05 1.47677975E-01 1.00000000E-05
-1.00000000E-05 -3.13462873E-03 1.00000000E-05
-1.00000000E-05 -1.83164498E-01 1.00000000E-05
*************
Node: 14 
*************
          cl           yc           cu
-1.00000000E-05 1.03678005E-03 1.00000000E-05
-1.00000000E-05 3.02018272E-03 1.00000000E-05
-1.00000000E-05 -7.87024809E-03 1.00000000E-05
-1.00000000E-05 -1.02968841E-02 1.00000000E-05
-1.00000000E-05 -4.75656240E-02 1.00000000E-05
-1.00000000E-05 8.76453168E-03 1.00000000E-05
-1.00000000E-05 1.38111053E-15 1.00000000E-05
-1.00000000E-05 3.47336028E-15 1.00000000E-05
-1.00000000E-05 6.23627416E-15 1.00000000E-05
-1.00000000E-05 3.61146058E-03 1.00000000E-05
-1.00000000E-05 -4.78950436E-01 1.00000000E-05
-1.00000000E-05 3.54669132E-03 1.00000000E-05
-1.00000000E-05 -1.10312928E-01 1.00000000E-05
-1.00000000E-05 2.49650261E-03 1.00000000E-05
-1.00000000E-05 3.41119451E-01 1.00000000E-05
-1.00000000E-05 3.74186592E-03 1.00000000E-05
-1.00000000E-05 -2.99521739E-02 1.00000000E-05
-1.00000000E-05 6.49910915E-03 1.00000000E-05
-1.00000000E-05 1.73639700E-01 1.00000000E-05
-1.00000000E-05 -7.70331698E-03 1.00000000E-05
-1.00000000E-05 -2.15410190E-01 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 1.44493864E-04 1.00000000E-05
-1.00000000E-05 2.60937878E-03 1.00000000E-05
-1.00000000E-05 -1.18225605E-02 1.00000000E-05
-1.00000000E-05 -6.05267479E-03 1.00000000E-05
-1.00000000E-05 -5.06922714E-02 1.00000000E-05
-1.00000000E-05 1.31470311E-02 1.00000000E-05
-1.00000000E-05 6.10167782E-15 1.00000000E-05
-1.00000000E-05 1.10351525E-14 1.00000000E-05
-1.00000000E-05 4.74911777E-15 1.00000000E-05
-1.00000000E-05 3.69217779E-03 1.00000000E-05
-1.00000000E-05 -5.39980672E-01 1.00000000E-05
-1.00000000E-05 -6.02382924E-04 1.00000000E-05
-1.00000000E-05 -1.30935440E-01 1.00000000E-05
-1.00000000E-05 -2.46521679E-04 1.00000000E-05
-1.00000000E-05 3.85818637E-01 1.00000000E-05
-1.00000000E-05 3.24351197E-03 1.00000000E-05
-1.00000000E-05 -4.21169093E-02 1.00000000E-05
-1.00000000E-05 2.76959858E-03 1.00000000E-05
-1.00000000E-05 1.92941273E-01 1.00000000E-05
-1.00000000E-05 -1.25599354E-02 1.00000000E-05
-1.00000000E-05 -2.41995841E-01 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 -1.05292119E-03 1.00000000E-05
-1.00000000E-05 1.51189531E-03 1.00000000E-05
-1.00000000E-05 -1.52217063E-02 1.00000000E-05
-1.00000000E-05 -5.25351197E-04 1.00000000E-05
-1.00000000E-05 -5.13950342E-02 1.00000000E-05
-1.00000000E-05 1.85897590E-02 1.00000000E-05
-1.00000000E-05 4.18356132E-15 1.00000000E-05
-1.00000000E-05 -7.79101523E-15 1.00000000E-05
-1.00000000E-05 -1.11684124E-14 1.00000000E-05
-1.00000000E-05 3.29845836E-03 1.00000000E-05
-1.00000000E-05 -5.00166016E-01 1.00000000E-05
-1.00000000E-05 -4.22254992E-03 1.00000000E-05
-1.00000000E-05 -1.42147909E-01 1.00000000E-05
-1.00000000E-05 -6.84010388E-03 1.00000000E-05
-1.00000000E-05 3.92946217E-01 1.00000000E-05
-1.00000000E-05 1.87686688E-03 1.00000000E-05
-1.00000000E-05 -5.89031133E-02 1.00000000E-05
-1.00000000E-05 -1.37675518E-03 1.00000000E-05
-1.00000000E-05 2.08484159E-01 1.00000000E-05
-1.00000000E-05 -1.85141600E-02 1.00000000E-05
-1.00000000E-05 -2.65513040E-01 1.00000000E-05
*************
Node: 20 
*************
          cl           yc           cu
-1.00000000E-05 -2.60173982E-03 1.00000000E-05
-1.00000000E-05 -1.67867817E-04 1.00000000E-05
-1.00000000E-05 -1.76339612E-02 1.00000000E-05
-1.00000000E-05 5.94683232E-03 1.00000000E-05
-1.00000000E-05 -5.08498341E-02 1.00000000E-05
-1.00000000E-05 2.42689920E-02 1.00000000E-05
-1.00000000E-05 -1.48117576E-15 1.00000000E-05
-1.00000000E-05 2.56302427E-15 1.00000000E-05
-1.00000000E-05 5.59493404E-15 1.00000000E-05
-1.00000000E-05 1.85920289E-03 1.00000000E-05
-1.00000000E-05 -3.52402423E-01 1.00000000E-05
-1.00000000E-05 -6.94560795E-03 1.00000000E-05
-1.00000000E-05 -1.33691884E-01 1.00000000E-05
-1.00000000E-05 -1.72364007E-02 1.00000000E-05
-1.00000000E-05 3.48867959E-01 1.00000000E-05
-1.00000000E-05 -2.19175672E-04 1.00000000E-05
-1.00000000E-05 -8.09425854E-02 1.00000000E-05
-1.00000000E-05 -5.69475362E-03 1.00000000E-05
-1.00000000E-05 2.18585734E-01 1.00000000E-05
-1.00000000E-05 -2.49280701E-02 1.00000000E-05
-1.00000000E-05 -2.80854276E-01 1.00000000E-05
--------------------------------------------------------
Constraint: midPos
--------------------------------------------------------
*************
Node: 2 
*************
          cl           yc           cu
-1.00000000E-05 -7.81088214E-06 1.00000000E-05
-1.00000000E-05 3.84572949E-05 1.00000000E-05
-1.00000000E-05 -3.80539636E-05 1.00000000E-05
-1.00000000E-05 1.32657897E-04 1.00000000E-05
-1.00000000E-05 -4.90399626E-06 1.00000000E-05
-1.00000000E-05 1.29249377E-05 1.00000000E-05
-1.00000000E-05 -2.51402101E-18 1.00000000E-05
-1.00000000E-05 1.56879128E-17 1.00000000E-05
-1.00000000E-05 -1.08077220E-17 1.00000000E-05
-1.00000000E-05 3.22467634E-06 1.00000000E-05
-1.00000000E-05 -7.24650519E-03 1.00000000E-05
-1.00000000E-05 -2.61888950E-04 1.00000000E-05
-1.00000000E-05 -1.33271509E-03 1.00000000E-05
-1.00000000E-05 1.05191991E-04 1.00000000E-05
-1.00000000E-05 3.57089889E-03 1.00000000E-05
-1.00000000E-05 4.67576296E-05 1.00000000E-05
-1.00000000E-05 -2.34108769E-05 1.00000000E-05
-1.00000000E-05 -1.74492864E-04 1.00000000E-05
-1.00000000E-05 -3.28173525E-05 1.00000000E-05
-1.00000000E-05 -5.46918782E-05 1.00000000E-05
-1.00000000E-05 6.02253015E-05 1.00000000E-05
*************
Node: 4 
*************
          cl           yc           cu
-1.00000000E-05 -8.72213277E-06 1.00000000E-05
-1.00000000E-05 1.94101799E-05 1.00000000E-05
-1.00000000E-05 -3.61312444E-05 1.00000000E-05
-1.00000000E-05 9.70548263E-05 1.00000000E-05
-1.00000000E-05 2.11284241E-06 1.00000000E-05
-1.00000000E-05 9.74054661E-06 1.00000000E-05
-1.00000000E-05 7.88320369E-18 1.00000000E-05
-1.00000000E-05 -7.71973762E-18 1.00000000E-05
-1.00000000E-05 -1.19113909E-17 1.00000000E-05
-1.00000000E-05 1.32471097E-05 1.00000000E-05
-1.00000000E-05 -4.21314816E-03 1.00000000E-05
-1.00000000E-05 -1.67463137E-04 1.00000000E-05
-1.00000000E-05 -1.01995429E-03 1.00000000E-05
-1.00000000E-05 5.65964824E-05 1.00000000E-05
-1.00000000E-05 2.42468231E-03 1.00000000E-05
-1.00000000E-05 2.36273292E-05 1.00000000E-05
-1.00000000E-05 -3.30257307E-05 1.00000000E-05
-1.00000000E-05 -1.17512546E-04 1.00000000E-05
-1.00000000E-05 -8.65774928E-05 1.00000000E-05
-1.00000000E-05 -3.72463992E-05 1.00000000E-05
-1.00000000E-05 1.46141157E-04 1.00000000E-05
*************
Node: 6 
*************
          cl           yc           cu
-1.00000000E-05 -9.37821449E-06 1.00000000E-05
-1.00000000E-05 7.98837860E-06 1.00000000E-05
-1.00000000E-05 -3.14499639E-05 1.00000000E-05
-1.00000000E-05 8.21520857E-05 1.00000000E-05
-1.00000000E-05 2.89959191E-05 1.00000000E-05
-1.00000000E-05 6.41906533E-06 1.00000000E-05
-1.00000000E-05 -1.07289311E-17 1.00000000E-05
-1.00000000E-05 8.01976824E-19 1.00000000E-05
-1.00000000E-05 -3.87089617E-18 1.00000000E-05
-1.00000000E-05 8.15979572E-06 1.00000000E-05
-1.00000000E-05 -2.40974423E-03 1.00000000E-05
-1.00000000E-05 -1.19514009E-04 1.00000000E-05
-1.00000000E-05 -6.05839874E-04 1.00000000E-05
-1.00000000E-05 3.17338952E-05 1.00000000E-05
-1.00000000E-05 1.35237651E-03 1.00000000E-05
-1.00000000E-05 9.77875815E-06 1.00000000E-05
-1.00000000E-05 -2.45045095E-05 1.00000000E-05
-1.00000000E-05 -8.97404515E-05 1.00000000E-05
-1.00000000E-05 -1.76817233E-04 1.00000000E-05
-1.00000000E-05 -2.64505617E-05 1.00000000E-05
-1.00000000E-05 2.56971857E-04 1.00000000E-05
*************
Node: 8 
*************
          cl           yc           cu
-1.00000000E-05 -8.68918967E-06 1.00000000E-05
-1.00000000E-05 -3.69791623E-07 1.00000000E-05
-1.00000000E-05 -1.99884866E-05 1.00000000E-05
-1.00000000E-05 6.75446035E-05 1.00000000E-05
-1.00000000E-05 6.37847350E-05 1.00000000E-05
-1.00000000E-05 1.08742866E-06 1.00000000E-05
-1.00000000E-05 4.76422519E-18 1.00000000E-05
-1.00000000E-05 2.84353819E-19 1.00000000E-05
-1.00000000E-05 8.07129842E-18 1.00000000E-05
-1.00000000E-05 -1.50564814E-07 1.00000000E-05
-1.00000000E-05 -9.21523858E-04 1.00000000E-05
-1.00000000E-05 -7.97111384E-05 1.00000000E-05
-1.00000000E-05 -2.02328900E-04 1.00000000E-05
-1.00000000E-05 1.27034926E-05 1.00000000E-05
-1.00000000E-05 3.65592682E-04 1.00000000E-05
-1.00000000E-05 -3.97544479E-07 1.00000000E-05
-1.00000000E-05 -1.78899808E-06 1.00000000E-05
-1.00000000E-05 -6.58014848E-05 1.00000000E-05
-1.00000000E-05 -2.73253200E-04 1.00000000E-05
-1.00000000E-05 -1.46695795E-05 1.00000000E-05
-1.00000000E-05 3.62585898E-04 1.00000000E-05
*************
Node: 10 
*************
          cl           yc           cu
-1.00000000E-05 -6.79297265E-06 1.00000000E-05
-1.00000000E-05 -5.35572615E-06 1.00000000E-05
-1.00000000E-05 -5.04416499E-06 1.00000000E-05
-1.00000000E-05 5.10546175E-05 1.00000000E-05
-1.00000000E-05 9.14361283E-05 1.00000000E-05
-1.00000000E-05 -5.79064991E-06 1.00000000E-05
-1.00000000E-05 -1.26540864E-17 1.00000000E-05
-1.00000000E-05 1.80043809E-18 1.00000000E-05
-1.00000000E-05 2.27570353E-18 1.00000000E-05
-1.00000000E-05 -5.93313725E-06 1.00000000E-05
-1.00000000E-05 1.87264290E-04 1.00000000E-05
-1.00000000E-05 -4.61796109E-05 1.00000000E-05
-1.00000000E-05 6.85730520E-05 1.00000000E-05
-1.00000000E-05 -5.47861398E-07 1.00000000E-05
-1.00000000E-05 -3.11774252E-04 1.00000000E-05
-1.00000000E-05 -6.53532391E-06 1.00000000E-05
-1.00000000E-05 2.54108984E-05 1.00000000E-05
-1.00000000E-05 -4.38375430E-05 1.00000000E-05
-1.00000000E-05 -3.43922980E-04 1.00000000E-05
-1.00000000E-05 -2.35630685E-06 1.00000000E-05
-1.00000000E-05 4.34910334E-04 1.00000000E-05
*************
Node: 12 
*************
          cl           yc           cu
-1.00000000E-05 -5.54675040E-06 1.00000000E-05
-1.00000000E-05 -8.66540300E-06 1.00000000E-05
-1.00000000E-05 9.81715503E-06 1.00000000E-05
-1.00000000E-05 4.41017286E-05 1.00000000E-05
-1.00000000E-05 1.28228997E-04 1.00000000E-05
-1.00000000E-05 -1.57185611E-05 1.00000000E-05
-1.00000000E-05 -1.46872204E-17 1.00000000E-05
-1.00000000E-05 -1.25219898E-17 1.00000000E-05
-1.00000000E-05 5.81511533E-18 1.00000000E-05
-1.00000000E-05 -9.83618714E-06 1.00000000E-05
-1.00000000E-05 9.90233994E-04 1.00000000E-05
-1.00000000E-05 -2.81984640E-05 1.00000000E-05
-1.00000000E-05 2.40799524E-04 1.00000000E-05
-1.00000000E-05 -7.56953099E-06 1.00000000E-05
-1.00000000E-05 -7.86412409E-04 1.00000000E-05
-1.00000000E-05 -1.06681975E-05 1.00000000E-05
-1.00000000E-05 5.94137370E-05 1.00000000E-05
-1.00000000E-05 -3.30677264E-05 1.00000000E-05
-1.00000000E-05 -4.64055480E-04 1.00000000E-05
-1.00000000E-05 1.01558333E-05 1.00000000E-05
-1.00000000E-05 5.76026381E-04 1.00000000E-05
*************
Node: 14 
*************
          cl           yc           cu
-1.00000000E-05 -2.84697918E-06 1.00000000E-05
-1.00000000E-05 -8.21036661E-06 1.00000000E-05
-1.00000000E-05 2.15250507E-05 1.00000000E-05
-1.00000000E-05 2.83049773E-05 1.00000000E-05
-1.00000000E-05 1.30454785E-04 1.00000000E-05
-1.00000000E-05 -2.42363307E-05 1.00000000E-05
-1.00000000E-05 -9.06640814E-18 1.00000000E-05
-1.00000000E-05 1.07216315E-17 1.00000000E-05
-1.00000000E-05 2.91897688E-18 1.00000000E-05
-1.00000000E-05 -9.87233152E-06 1.00000000E-05
-1.00000000E-05 1.30211340E-03 1.00000000E-05
-1.00000000E-05 -1.00048247E-05 1.00000000E-05
-1.00000000E-05 3.01813650E-04 1.00000000E-05
-1.00000000E-05 -6.37909176E-06 1.00000000E-05
-1.00000000E-05 -9.32305925E-04 1.00000000E-05
-1.00000000E-05 -1.01701910E-05 1.00000000E-05
-1.00000000E-05 8.27038297E-05 1.00000000E-05
-1.00000000E-05 -1.79756656E-05 1.00000000E-05
-1.00000000E-05 -4.77364438E-04 1.00000000E-05
-1.00000000E-05 2.12818796E-05 1.00000000E-05
-1.00000000E-05 5.92675028E-04 1.00000000E-05
*************
Node: 16 
*************
          cl           yc           cu
-1.00000000E-05 -3.56697307E-07 1.00000000E-05
-1.00000000E-05 -7.99066081E-06 1.00000000E-05
-1.00000000E-05 3.73631043E-05 1.00000000E-05
-1.00000000E-05 1.82952155E-05 1.00000000E-05
-1.00000000E-05 1.58687483E-04 1.00000000E-05
-1.00000000E-05 -4.18337359E-05 1.00000000E-05
-1.00000000E-05 -4.54282894E-18 1.00000000E-05
-1.00000000E-05 1.72497474E-17 1.00000000E-05
-1.00000000E-05 -1.48597672E-18 1.00000000E-05
-1.00000000E-05 -1.14104144E-05 1.00000000E-05
-1.00000000E-05 1.67667727E-03 1.00000000E-05
-1.00000000E-05 2.15832606E-06 1.00000000E-05
-1.00000000E-05 4.09812366E-04 1.00000000E-05
-1.00000000E-05 1.90359613E-06 1.00000000E-05
-1.00000000E-05 -1.20493212E-03 1.00000000E-05
-1.00000000E-05 -9.93241532E-06 1.00000000E-05
-1.00000000E-05 1.34186615E-04 1.00000000E-05
-1.00000000E-05 -8.24663859E-06 1.00000000E-05
-1.00000000E-05 -6.05948886E-04 1.00000000E-05
-1.00000000E-05 4.00779648E-05 1.00000000E-05
-1.00000000E-05 7.60628959E-04 1.00000000E-05
*************
Node: 18 
*************
          cl           yc           cu
-1.00000000E-05 3.24536887E-06 1.00000000E-05
-1.00000000E-05 -4.70700193E-06 1.00000000E-05
-1.00000000E-05 4.75546465E-05 1.00000000E-05
-1.00000000E-05 1.72740741E-06 1.00000000E-05
-1.00000000E-05 1.60869525E-04 1.00000000E-05
-1.00000000E-05 -5.80772787E-05 1.00000000E-05
-1.00000000E-05 8.89271862E-18 1.00000000E-05
-1.00000000E-05 -3.39781379E-18 1.00000000E-05
-1.00000000E-05 -6.01656225E-18 1.00000000E-05
